baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_282674 18.5486188969815 2.63280571262431 0.596775503038331 4.4117188108762 1.02553243378054e-05 0.00255309876828387 .
evgLocus_251609 4665.39737877204 4.40955019524954 1.00456857076504 4.38949647000344 1.13613422583221e-05 0.00279593491667443 CUT1_CAEEL
evgLocus_171363 1300.40292224918 4.23921522927558 0.968226242011748 4.37833126735698 1.19591477680589e-05 0.00282227146814976 B2_TENMO
evgLocus_478956 501.998756510267 9.53127524470172 2.17658382048998 4.37900675130264 1.19221438975428e-05 0.00282227146814976 .
evgLocus_510362 4608.17882109607 5.22667042294375 1.19459005161613 4.37528373509616 1.21274626375422e-05 0.00282227146814976 CNGA2_RAT
evgLocus_613084 465.941928711354 8.21623571956208 1.87440641620307 4.38338006557056 1.16851991457269e-05 0.00282227146814976 .
evgLocus_723823 244.973542485762 8.32948617911149 1.9034014297049 4.3761058750507 1.20818345918127e-05 0.00282227146814976 .
evgLocus_330684 172.207915666498 3.0086946703351 0.68825517178182 4.37148138319964 1.23406374225228e-05 0.00284100050770121 .
evgLocus_168225 2229.23432267729 2.75481889205247 0.631620564644358 4.36150918170881 1.29168374713116e-05 0.00294201585383809 NDKA_DROME
evgLocus_692346 91.3180982981304 7.57820633929689 1.74079969588729 4.35329024769519 1.34109405776939e-05 0.00302240250282554 .
evgLocus_604895 630.319094446773 8.0606345053291 1.85493488672114 4.34550806232202 1.38953667826932e-05 0.00309895627934855 .
evgLocus_197612 305.495069466708 5.44974866729292 1.25562454539263 4.34026930047693 1.42308204213885e-05 0.00314105015692708 .
evgLocus_144122 12.9410830499245 4.69277310698863 1.08620314562858 4.32034571606122 1.55784943956986e-05 0.00335217112026129 LRP1B_HUMAN
evgLocus_604545 11.3680588137538 6.23694100940201 1.44339253155109 4.32102901537095 1.55303248203212e-05 0.00335217112026129 CUD2_SCHGR
evgLocus_727531 1357.54576348241 9.87374988339922 2.28599458215197 4.31923590742038 1.56570346579229e-05 0.00335217112026129 .
evgLocus_790732 29.0014256925663 1.42362472453088 0.335471647282463 4.24365139666244 2.19911887768194e-05 0.00457117817195829 ARIP4_XENTR
evgLocus_483873 22.9734806721252 1.54253266487122 0.364152048937526 4.23595767035176 2.27579650476015e-05 0.00464045744446809 UNC5C_RAT
evgLocus_691454 60.1005874995196 2.80213955178559 0.661436079411134 4.23644799400766 2.27083485905694e-05 0.00464045744446809 SEC63_MOUSE
evgLocus_790122 128.611024422178 3.00032111523881 0.708915759884525 4.23226747805343 2.31347040832307e-05 0.00467277372096198 TENM_DROME
evgLocus_168789 124.658686139413 2.46297975757991 0.584499075367475 4.21383003220566 2.51076260089062e-05 0.00497735437824705 AQP_AEDAE
evgLocus_475948 288.826450174751 3.32090038889286 0.789493826972269 4.20636650400244 2.59509258363801e-05 0.00505099383778997 .
evgLocus_238823 41.310186624962 3.18267700661916 0.757247022433315 4.20295743968994 2.63450137406659e-05 0.00506874661228286 EPHX4_HUMAN
evgLocus_251499 68.6184329621532 2.03296174793291 0.483866099826123 4.20149654762641 2.65156291721476e-05 0.00506874661228286 HIL_DROME
evgLocus_492306 1020.46876807212 8.94382849027331 2.13341922007264 4.19225082727472 2.76200372396263e-05 0.00518723681842456 .
evgLocus_688020 990.519049176312 4.5428503742446 1.08339963909985 4.19314370274209 2.75115040071744e-05 0.00518723681842456 .
evgLocus_65974 33.6000178925986 1.70672404458926 0.407479516376816 4.18849040502682 2.80816181055427e-05 0.00522806472730147 SALM_DROME
evgLocus_122648 14.8830548555739 4.3850229643054 1.05090741847642 4.17260634686803 3.01134966318527e-05 0.00555801692144799 AST5_DROME
evgLocus_168233 34.0612029224182 1.54537929042162 0.371325044662309 4.16179655166276 3.15753606303915e-05 0.00568091152182086 PAF1_XENTR
evgLocus_28611 1524.13223746856 3.7908768316731 0.914175519094361 4.14677132836435 3.37196531436872e-05 0.00585527233280071 .
evgLocus_475051 33.3428603375873 6.28847289814262 1.51516275787823 4.15036131626463 3.3195084928372e-05 0.00585527233280071 HPXW_KLEP7
evgLocus_692076 40.6682385619539 3.30731292755816 0.79950580544857 4.13669657558341 3.52341522304099e-05 0.00603490559402461 .
evgLocus_352471 40.2587186813006 2.52138544664289 0.610132737324849 4.13251951976549 3.5880828427363e-05 0.00605708593652501 .
evgLocus_223128 130.406226860313 4.46106293632437 1.08349023297768 4.11730793739076 3.83323743806824e-05 0.00626485599611 .
evgLocus_735190 126.05732189814 3.5583245462006 0.863142327962501 4.12252351776125 3.74744337688964e-05 0.00626485599611 CYB5A_ARATH
evgLocus_85267 48.6346211311628 2.65975099462749 0.645597787865344 4.11982668562403 3.79157491374701e-05 0.00626485599611 SINA_SCHMA
evgLocus_836562 4.16536191739051 2.73264322008393 0.664054094007842 4.11509129262542 3.87026203325962e-05 0.00627744773727944 .
evgLocus_459236 14.6571823359371 2.96999815295224 0.723056900769479 4.10755799411023 3.9986439505681e-05 0.00640054688996652 .
evgLocus_491528 13.1540031338235 2.15066217909413 0.523640312488542 4.10713638312785 4.00594714271608e-05 0.00640054688996652 .
evgLocus_279586 51.7215712357054 2.54817184140853 0.621773278826149 4.09823311516256 4.16315890851328e-05 0.00660246164676069 .
evgLocus_265265 25.990760010216 2.73854982628678 0.670323747334125 4.08541370819396 4.39983504254388e-05 0.00692650501918121 .
evgLocus_53621 358.403012259668 3.99213865462327 0.978898747516839 4.07819364847496 4.53869566566902e-05 0.0070415561015923 RL23A_RAT
evgLocus_760980 8.84827988545386 2.46215151741621 0.604592359053036 4.07241586921912 4.65280086004202e-05 0.007166652259964 AN13D_MOUSE
